Tranche,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger
1149,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0.0008139,0,0.0062577,0.0018863,0,0,0,0.0018172,0,0,0,0,0,0,0.00040964,0,0.0023034,0.0013017,0.000029334,0,0,1.5008E-07,0,0.00077242,0,0,0,0,0.00018239,0,0.00098668,0.00042281,0.0004149,0,0,8.0806E-06,5.7706E-06,0,0,0,0,0,8.49E-05,0,0.00045952,0.00019688,0,0,0,0,0,0,0,0,0,0.0001727,3.09E-05,0,0.00015622,0.000082041,5.57E-05,0,0,0,1.1194E-08,0,0,0,0,0,1.53E-05,0,4.78E-05,1.99E-05,5.01E-08,0,0,3.94E-06,0.00E+00,0,0,0,0,0,1.18E-05,0,1.24E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1150,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0.0008139,0,0.0062577,0.0018863,0.000050177,0,0,0,5.3578E-07,0,0,0,0,0,0.0021913,0,0.0023034,0.0013017,0.000029334,0,0,1.5008E-07,0,0.00077242,0,0,0,0,0.00018239,0,0.00098668,0.00042281,0.0004149,0,0,8.0806E-06,5.7706E-06,0,0,0,0,0,8.49E-05,0,0.00045952,0.00019688,0.00E+00,0,0,0,0,0,0,0,0,0.0001727,0.000030917,0,0.00015622,0.000082041,5.57E-05,0,0,0,1.1194E-08,0,0,0,0,0,1.53E-05,0,4.78E-05,1.99E-05,5.01E-08,0,0,3.94E-06,0.00E+00,0,0,0,0,0,1.18E-05,0,1.24E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1151,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0062577,0.0018863,0.000050177,0,0,0,5.3578E-07,0,0,0,0,0,0.0021913,0,0.0023034,0.0013017,0.000029334,0,0,1.5008E-07,0,0.00077242,0,0,0,0,0.00018239,0,0.00098668,0.00042281,0.0004149,0,0,8.0806E-06,5.7706E-06,0,0,0,0,0,8.49E-05,0,0.00045952,0.00019688,0.00E+00,0,0,0,0,0,0,0,0,0.0001727,0.000030917,0,0.00015622,0.000082041,5.57E-05,0,0,0,1.1194E-08,0,0,0,0,0,1.53E-05,0,4.78E-05,1.99E-05,5.01E-08,0,0,3.9386E-06,0,0,0,0,0,0,1.18E-05,0,1.24E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1152,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0062577,0.0018863,0.000050177,0,0,0,5.3578E-07,0,0,0,0,0,0.0021913,0,0.0023034,0.0013017,0.000029334,0,0,1.5008E-07,0,0.00077242,0,0,0,0,0.00018239,0,0.00098668,0.00042281,0.0004149,0,0,8.0806E-06,5.7706E-06,0,0,0,0,0,8.49E-05,0,0.00045952,0.00019688,0.00E+00,0,0,0,0,0,0,0,0,0.0001727,0.000030917,0,0.00015622,0.000082041,5.57E-05,0,0,0,1.1194E-08,0,0,0,0,0,1.53E-05,0,4.78E-05,1.99E-05,5.01E-08,0,0,3.9386E-06,0,0,0,0,0,0,1.18E-05,0,1.24E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1153,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0062577,0.0018863,0.0018571,0,0,0,0,0,0,0,0,0,0.00038798,0,0.0023034,0.0013017,0.000029334,0,0,1.5008E-07,0,0.00077242,0,0,0,0,0.00018239,0,0.00098668,0.00042281,0.0004149,0,0,8.0806E-06,5.7706E-06,0,0,0,0,0,8.49E-05,0,0.00045952,0.00019688,0.00E+00,0,0,0,0,0,0,0,0,0.00017381,0.00002985,0,0.00015622,0.000082041,5.57E-05,0,0,0,1.1194E-08,0,0,0,0,0.00E+00,1.53E-05,0,4.78E-05,1.99E-05,5.01E-08,0,0.00E+00,3.9386E-06,0,0,0,0,0,0,1.18E-05,0,1.24E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1154,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0062577,0.0018863,0.0018571,0,0,0,0,0,0,0,0,0,0.00038798,0,0.0023034,0.0013017,0.000029334,0,0,1.5008E-07,0,0.00077242,0,0,0,0,0.00018239,0,0.00098668,0.00042281,4.15E-04,0,0,8.0806E-06,5.7706E-06,0,0,0,0,0,8.49E-05,0,0.00045952,0.00019688,2.27E-06,0,0,0,0,0,0,5.0211E-06,0,0,0.00019986,0,0.00015622,0.000082041,5.57E-05,0,0,0.00E+00,1.1194E-08,0,0,0,0,0,1.53E-05,0,4.78E-05,1.99E-05,4.30E-07,0,0.00E+00,0,0.000013003,0,0,0,0,0,2.50E-06,0,1.24E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1155,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0062577,0.0018863,0.0018571,0,0,0,0,0,0,0,0,0,0.00038798,0,0.0023034,0.0013017,2.93E-05,0,0,1.5008E-07,0,0.00077242,0,0,0,0,0.00018239,0,0.00098668,0.00042281,0.00E+00,0,0,0,0,0,0,0,0,0,5.14E-04,0,0.00045952,0.00019688,2.12E-08,0,0,0,0,0,0.00018474,0,0,0,0.000025813,0,0.00015622,0.000082041,5.57E-05,0,0,0.00E+00,1.1194E-08,0,0,0,0,0,1.53E-05,0,4.78E-05,1.99E-05,1.02E-06,0,0.00E+00,0,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.24E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1156,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0062577,0.0018863,0.000086428,0,0,0.0013938,0,0,0,0,0,0,0.00077227,0,0.0023034,0.0013017,2.93E-05,0,0,1.5008E-07,0,0.00077242,0,0,0,0,0.00018239,0,0.00098668,0.00042281,0.00E+00,0,0,0,0,0,0,0,0,0,5.14E-04,0,0.00045952,0.00019688,2.12E-08,0,0,0,0,0,0.00018474,0,0,0,0.000025813,0,0.00015622,0.000082041,5.57E-05,0,0,0.00E+00,1.1194E-08,0,0,0,0,0,1.53E-05,0,4.78E-05,1.99E-05,1.02E-06,0,0.00E+00,0,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.24E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1157,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0062577,0.0018863,0,0,0,0,0,0,0,0,0,0,0.0022655,0,0.0023034,0.0013017,2.93E-05,0,0,1.5008E-07,0,0.00077242,0,0,0,0,0.00018239,0,0.00098668,0.00042281,0.00E+00,0,0,0,0,0,0,0,0,0,5.14E-04,0,0.00045952,0.00019688,2.12E-08,0,0,0,0,0,0.00018474,0,0,0,0.000025813,0,0.00015622,0.000082041,5.57E-05,0,0,0.00E+00,1.1194E-08,0,0,0,0,0,1.53E-05,0,4.78E-05,1.99E-05,1.02E-06,0,0.00E+00,0,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.24E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1158,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0065022,0.0018863,0,0,0,0,0,0,0,0,0,0,0.0022655,0,0.0023034,0.0013017,1.50E-05,0,0,0,0,0,0,0,0,0.00080409,0.000171,0,0.00098668,0.00042281,0.00E+00,0,0,0,0,0,0,0,0,0,5.14E-04,0,0.00046744,0.00019688,2.12E-08,0,0,0,0,0,0.00018474,0,0,0,0.000025813,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.78E-05,1.99E-05,1.02E-06,0,0.00E+00,0,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1159,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0065022,0.0018863,0,0,0,0,0,0,0,0,0,0,0.0022655,0,0.0023034,0.0013017,1.50E-05,0,0,0,0,0,0,0,0,0.00080409,0.000171,0,0.00098668,0.00042281,0.00E+00,0,0,0,0,0,0,0,0,0,5.25E-04,0,0.00046744,0.00019688,2.124E-08,0,0,0.00E+00,0,0,1.85E-04,0,0,0,0.000025813,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.78E-05,1.99E-05,1.02E-06,0,0.00E+00,0,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1160,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0065022,0.0018863,0,0,0,0,0,0,0,0,0,0,0.0022655,0,0.0023034,0.0013017,1.50E-05,0,0,0,0,0,0,0,0,0.00080409,0.000171,0,0.00098668,0.00042281,0.00E+00,0,0,0,0,0,0,0,0,0,5.25E-04,0,0.00046744,0.00019688,2.124E-08,0,0,0.00E+00,0,0,1.85E-04,0,0,0,0.000025813,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.78E-05,1.99E-05,1.02E-06,0,0.00E+00,0,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1161,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0065022,0.0018863,0,0,0,0,0,0,0,0,0,0,0.0022655,0,0.0023034,0.0013017,1.50E-05,0,0,0,0,0,0,0,0,0.00080409,0.000171,0,0.00098668,0.00042281,0.00E+00,0,0,0,0,0,0,0,0,0,5.25E-04,0,0.00046744,0.00019688,2.124E-08,0,0,0.00E+00,0,0,1.85E-04,0,0,0,0.000025813,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.78E-05,1.99E-05,1.02E-06,0,0.00E+00,0,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1162,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0049803,0,0,0.00E+00,0,0,0,0,0,0,0.0008139,0,0.0065022,0.0018863,0.000041388,0,0,0,0,0.00012263,0,0,0,0,0.0021106,0,0.0023034,0.0013017,1.50E-05,0,0,0,0,0,0,0,0,0.00080409,0.000171,0,0.00098668,0.00042281,0.00E+00,0,0,0,0,0,0,0,0,0,5.25E-04,0,0.00046744,0.00019688,0.00012964,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0.000081966,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.78E-05,1.99E-05,1.02E-06,0,0.00E+00,0,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1163,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.00018095,0,0,0.00E+00,0,0,0,0,0,0,0.0056232,0,0.0065022,0.0018863,0.00003601,0,0,0.0018498,0,0,0,0,0,0,0.00040964,0,0.0023034,0.0013017,1.50E-05,0,0,0,0,0,0,0,0,0.00080409,0.000171,0,0.00098668,0.00042281,0.00E+00,0,0,0,0,0,0,0,0,0,5.25E-04,0,0.00046744,0.00019688,0.00012964,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0.000081966,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.81E-05,1.99E-05,1.02E-06,0,0.00E+00,0,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1164,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.00018095,0,0,0.00E+00,0,0,0,0,0,0,0.0056232,0,0.0065022,0.0018863,0.00003601,0,0,0,0,0,0,0,0,0,0.0022725,0,0.0023034,0.0013017,1.50E-05,0,0,0,0,0,0,0,0,0.00080409,0.000171,0,0.00098668,0.00042281,0.00E+00,0,0,0,0,0,0,0,0,0,5.25E-04,0,0.00046744,0.00019688,0.00019187,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0.000025816,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.81E-05,1.99E-05,1.02E-06,0,0,0.00E+00,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1165,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.000068868,0,0,1.02E-06,0,0,0.00017955,0,0,0,0.0056269,0,0.0065022,0.0018863,0.000051033,0,0,0,0,0,0,0,0,0,0.0023532,0,0.0023034,0.0013017,8.36E-06,0,0,0,0.000017875,0.000061314,0,0,0,0,0.00091263,0,0.00098668,0.00042281,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0.00052519,0,0.00046744,0.00019688,6.8563E-06,0,0,0.00E+00,6.3827E-07,0,1.85E-04,0,0,0,0.000025813,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.81E-05,1.99E-05,1.02E-06,0,0,0.00E+00,7.6654E-06,0,0,0,0,0,7.29E-06,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1166,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0.00051721,0.0024791,0,0,0,0,0,0.010395,0,0.011398,0.0067817,0.0044396,0,0,0.00E+00,0,0,0,0,0,0,0.0014793,0,0.0065022,0.0018863,0.000051033,0,0,0,0,0,0,0,0,0,0.0023532,0,0.0023034,0.0013017,6.54E-04,0,0,0,0.000010084,0,0,0,0,0,0.00037362,0,0.00098668,0.00042281,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0.00052519,0,0.00046744,0.00019688,6.8563E-06,0,0,0.00E+00,6.3827E-07,0,1.85E-04,0,0,0,0.000025813,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.81E-05,1.99E-05,1.82E-06,0,0,0.00E+00,0,0,0,0,0,0,1.42E-05,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1167,0.0047779,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0.0077713,0,0,0.00022002,0,0.0018786,0,0,0,0,0.0037699,0,0.011398,0.0067817,0.0044396,0,0,0.00E+00,0,0,0,0,0,0,0.0014793,0,0.0065022,0.0018863,0.00013249,0,0,0,0,0,0,0,0,0,0.0023915,0,0.0023034,0.0013017,1.60E-05,0,0,0,0,0,0,0,0,0.00085771,0.0001824,0,0.00098668,0.00042281,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0.00052519,0,0.00046744,0.00019688,6.8563E-06,0,0,0,6.3827E-07,0,0.00018474,0,0,0,2.58E-05,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.81E-05,1.99E-05,1.82E-06,0,0,0.00E+00,0,0,0,0,0,0,1.42E-05,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1168,0.0048488,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0.011448,0,0,0.00011944,0,0,0,0,0,0,0.0021342,0,0.011398,0.0067817,6.6982E-07,0,0,1.87E-03,0.000044998,0,0,0,0,0,0.0040331,0,0.0065022,0.0018863,1.32E-04,0,0,0,0.00E+00,0,0,0,0,0,0.0023915,0,0.0023034,0.0013017,5.09E-05,0,0,0.00083349,0,0,0,0,0,0,0.00018243,0,0.00098668,0.00042281,0.000016541,0,0,9.77E-05,1.64E-04,0,0,0,0,0,0.00024744,0,0.00046744,0.00019688,6.8563E-06,0,0,0,6.3827E-07,0,0.00018474,0,0,0,2.58E-05,0,0.00015622,0.000082041,2.63E-06,0,0,0.00E+00,0,0,0,0,0,0,6.88E-05,0,4.81E-05,1.99E-05,1.82E-06,0,0,0.00E+00,0,0,0,0,0,0,1.42E-05,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1169,0.0048488,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0.011448,0,0,0.00011944,0,0,0,0,0,0,0.0021342,0,0.011398,0.0067817,0,0,0,5.18E-03,0,0,0,0,0,0,0.00078291,0,0.0065022,0.0018863,1.32E-04,0,0,0,0.00E+00,0,0,0,0,0,0.0023915,0,0.0023034,0.0013017,5.09E-05,0,0,0.00083349,0,0,0,0,0,0,0.00018243,0,0.00098668,0.00042281,0.000016541,0,0,9.77E-05,1.64E-04,0,0,0,0,0,0.00024744,0,0.00046744,0.00019688,6.8563E-06,0,0,0,6.3827E-07,0,0.00018474,0,0,0,2.58E-05,0,0.00015622,0.000082041,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,7.17E-05,0,4.81E-05,1.99E-05,1.82E-06,0,0,0.00E+00,0,0,0,0,0,0,1.42E-05,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1170,0.0048488,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0.012041,0,0,0,0.000034647,0,0,0,0,0,0.0019678,0,0.011398,0.0067817,0,0,0,5.18E-03,0,0,0,0,0,0,0.00078291,0,0.0065022,0.0018863,1.32E-04,0,0,0,0.00E+00,0,0,0,0,0,0.0023915,0,0.0023034,0.0013017,7.97E-06,0,0,0,0.000010083,0,0,0,0,0,0.0010651,0,0.00098668,0.00042281,0.000016541,0,0,9.77E-05,1.64E-04,0,0,0,0,0,0.00024744,0,0.00046744,0.00019688,6.8563E-06,0,0,0,6.3827E-07,0,0.00018474,0,0,0,2.58E-05,0,0.00015622,0.000082041,0,0,0,0.00E+00,0.00E+00,0,0,0.000057805,0,0,1.55E-05,0,4.81E-05,1.99E-05,1.82E-06,0,0,0.00E+00,0,0,0,0,0,0,1.42E-05,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1171,0.0048488,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0.0077364,0,0,0.0044862,0,0,0,0,0,0,0.0019678,0,0.011398,0.0067817,0.0002417,0,0,0.00E+00,0.0049177,0,0,0,0,0,0.0008139,0,0.0065022,0.0018863,1.32E-04,0,0,0,0.00E+00,0,0,0,0,0,0.0023915,0,0.0023034,0.0013017,0,0,0,0.000036771,0.00062571,0,0.00025067,0,0,0,0.00018239,0,0.00098668,0.00042281,0.000016541,0,0,9.77E-05,1.64E-04,0,0,0,0,0,0.00024744,0,0.00046744,0.00019688,6.8563E-06,0,0,0,6.3827E-07,0,0.00018474,0,0,0,2.58E-05,0,0.00015622,0.000082041,0.000064051,0,0,9.47E-07,0.00E+00,0,0,0,0,0,8.48E-06,0,4.81E-05,1.99E-05,1.82E-06,0,0,0.00E+00,0,0,0,0,0,0,1.42E-05,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1172,0.0048488,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0,0,0,0,0,0,0,0.014395,0,0.011398,0.0067817,0.0002417,0,0,0,0.0049177,0,0,0,0,0,0.0008139,0,0.0065022,0.0018863,1.32E-04,0,0,0,0.00E+00,0,0,0,0,0,0.0023915,0,0.0023034,0.0013017,0,0,0,0.000036771,0.00062571,0,0.00025067,0,0,0,0.00018239,0,0.00098668,0.00042281,0.000016541,0,0,9.77E-05,1.64E-04,0,0,0,0,0,0.00024744,0,0.00046744,0.00019688,6.8563E-06,0,0,0,6.3827E-07,0,0.00018474,0,0,0,2.58E-05,0,0.00015622,0.000082041,0.000064051,0,0,9.47E-07,0.00E+00,0,0,0,0,0,8.48E-06,0,4.81E-05,1.99E-05,1.82E-06,0,0,0.00E+00,0,0,0,0,0,0,1.42E-05,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
1173,0.0048488,0,0,0,0,0,0,0,0,0,0.014989,0,0.063859,0.034743,0,0,0,0,0,0,0,0,0,0,0.014395,0,0.011398,0.0067817,0.0002417,0,0,0,0.0049177,0,0,0,0,0,0.0008139,0,0.0065022,0.0018863,1.32E-04,0,0,0,0.00E+00,0,0,0,0,0,0.0023915,0,0.0023034,0.0013017,0.00E+00,0,0,3.68E-05,0.00062571,0,0.00025067,0,0,0,0.00018239,0,0.00098668,0.00042281,0.000016541,0,0,9.77E-05,1.64E-04,0,0,0,0,0,0.00024744,0,0.00046744,0.00019688,6.8563E-06,0,0,0,6.3827E-07,0,0.00018474,0,0,0,2.58E-05,0,0.00015622,0.000082041,0.000064051,0,0,9.47E-07,0.00E+00,0,0,0,0,0,8.48E-06,0,4.81E-05,1.99E-05,1.82E-06,0,0,0.00E+00,0,0,0,0,0,0,1.42E-05,0,1.29E-05,5.78E-06,0.00E+00,0,0,6.2131E-07,0.00E+00,0,4.4818E-07,0,0,0,3.26E-07,0,5.64E-07,1.48E-06
